ID	StemEnergy5p	StemEnergy3p	LoopEnergy	DMS_distal
 LocalEnergy_B2_213	-3.45	-5.05	4.8	0.9
 LocalEnergy_B2_214	-14.95	-4.85	0.373	0.934090909090909
 LocalEnergy_B2_215	-11.7	-8.6	4.0	0.9522727272727273
 LocalEnergy_B2_216	-3.45	-9.3	4.8	0.8454545454545455
 LocalEnergy_B2_217	-10.0	-4.7	4.4	0.7454545454545454
 LocalEnergy_B2_218	-14.5	-6.15	4.4	0.7818181818181817
 LocalEnergy_B2_219	-14.4	-7.5	3.2	0.8704545454545454
 LocalEnergy_B2_21	-12.5	-12.75	4.8	0.9318181818181818
 LocalEnergy_B2_220	-6.45	-12.4	0.273	0.9681818181818181
 LocalEnergy_B2_221	-6.4	-6.5	2.8	0.8886363636363637
 LocalEnergy_B2_222	-16.0	-5.87	4.4	0.9181818181818182
 LocalEnergy_B2_223	-9.25	-13.9	4.4	0.9181818181818181
 LocalEnergy_B2_224	-7.6	-4.45	4.8	0.9181818181818182
 LocalEnergy_B2_225	-19.0	-14.3	-1.077	0.984090909090909
 LocalEnergy_B2_226	-16.95	-6.05	0.373	0.8977272727272727
 LocalEnergy_B2_227	-11.4	-2.0	3.6	0.7454545454545454
 LocalEnergy_B2_228	-6.65	-2.9	4.4	0.884090909090909
 LocalEnergy_B2_229	-5.85	-12.2	-0.927	0.8545454545454545
 LocalEnergy_B2_22	-9.8	-10.65	3.6	0.8727272727272727
 LocalEnergy_B2_230	-5.85	-8.35	4.8	0.8681818181818182
 LocalEnergy_B2_231	-6.0	-7.2	4.0	0.9318181818181818
 LocalEnergy_B2_232	-12.0	-7.4	4.0	0.8909090909090909
 LocalEnergy_B2_233	-18.75	-8.55	3.6	0.9045454545454545
 LocalEnergy_B2_234	-6.5	-11.1	4.8	0.8909090909090909
 LocalEnergy_B2_235	-7.9	-24.3	3.2	0.9863636363636363
 LocalEnergy_B2_236	-19.65	-11.2	2.8	0.9363636363636363
 LocalEnergy_B2_237	-17.05	-6.25	4.8	0.8090909090909091
 LocalEnergy_B2_238	-15.2	-4.6	3.6	0.7272727272727273
 LocalEnergy_B2_239	-9.75	-7.85	2.7	0.9181818181818182
 LocalEnergy_B2_23	-9.9	-16.0	3.6	0.9681818181818183
 LocalEnergy_B2_240	-28.6	-3.95	3.6	0.8318181818181819
 LocalEnergy_B2_241	-7.6	-11.2	4.8	0.9136363636363636
 LocalEnergy_B2_242	-10.15	-9.1	2.8	0.7568181818181817
 LocalEnergy_B2_243	-11.0	-17.95	4.0	0.9954545454545455
 LocalEnergy_B2_244	-16.35	-8.65	0.5	0.9818181818181818
 LocalEnergy_B2_245	-10.15	-13.35	4.8	0.9227272727272727
 LocalEnergy_B2_246	-12.85	-4.2	4.6	0.8909090909090909
 LocalEnergy_B2_247	-29.7	-11.0	1.4	0.7795454545454545
 LocalEnergy_B2_248	-2.4	-11.15	3.6	0.9272727272727271
 LocalEnergy_B2_249	-6.05	-18.7	4.0	0.9204545454545454
 LocalEnergy_B2_24	-10.1	-9.0	3.2	0.9272727272727272
 LocalEnergy_B2_250	-14.35	-9.95	2.5	0.9863636363636364
 LocalEnergy_B2_251	-27.7	-12.0	2.8	0.9863636363636363
 LocalEnergy_B2_252	-5.7	-18.2	4.0	0.9590909090909091
 LocalEnergy_B2_253	-5.75	-8.77	2.8	0.9318181818181818
 LocalEnergy_B2_254	-8.15	-11.1	4.4	0.9136363636363636
 LocalEnergy_B2_255	-7.25	-21.5	4.0	0.9681818181818183
 LocalEnergy_B2_256	-6.5	-11.05	3.6	0.95
 LocalEnergy_B2_257	-7.75	-31.4	4.7	0.9409090909090909
 LocalEnergy_B2_258	-5.55	-8.95	0.073	0.9068181818181817
 LocalEnergy_B2_259	-11.05	-10.15	0.273	0.9545454545454546
 LocalEnergy_B2_25	-7.35	-12.3	4.4	0.8818181818181818
 LocalEnergy_B2_260	-10.5	-5.1	2.8	0.9363636363636363
 LocalEnergy_B2_261	-6.15	-10.3	4.0	0.9181818181818182
 LocalEnergy_B2_262	-5.85	-11.85	4.6	0.8772727272727274
 LocalEnergy_B2_263	-16.3	-7.6	3.6	0.8931818181818182
 LocalEnergy_B2_264	-18.8	-13.3	4.8	0.9590909090909091
 LocalEnergy_B2_265	-3.45	-16.8	2.8	0.95
 LocalEnergy_B2_266	-11.0	-15.3	3.6	0.7818181818181819
 LocalEnergy_B2_267	-4.4	-13.05	4.8	0.9681818181818181
 LocalEnergy_B2_268	-17.3	-7.9	3.2	0.9863636363636363
 LocalEnergy_B2_269	-19.7	-3.65	3.6	0.9045454545454545
 LocalEnergy_B2_26	-16.85	-11.1	2.8	0.9295454545454546
 LocalEnergy_B2_270	-10.95	-17.7	3.2	0.9204545454545453
 LocalEnergy_B2_271	-5.3	-14.15	2.8	0.9227272727272727
 LocalEnergy_B2_272	-18.35	-19.1	2.3	0.9409090909090909
 LocalEnergy_B2_273	-9.45	-23.6	3.2	1.0
 LocalEnergy_B2_274	-14.8	-5.6	3.6	0.8136363636363636
 LocalEnergy_B2_275	-5.47	-12.65	3.2	0.95
 LocalEnergy_B2_276	-16.95	-2.02	1.7	0.8318181818181818
 LocalEnergy_B2_277	-12.05	-15.65	4.6	0.9818181818181818
 LocalEnergy_B2_278	-14.1	-7.0	3.2	0.9818181818181818
 LocalEnergy_B2_279	-3.65	-19.85	4.4	0.8545454545454546
 LocalEnergy_B2_27	-3.3	-2.4	2.8	0.9272727272727272
 LocalEnergy_B2_280	-18.0	-6.45	1.4	0.9863636363636363
 LocalEnergy_B2_281	-22.45	-15.5	1.7	0.9159090909090908
 LocalEnergy_B2_282	-9.0	-7.55	4.0	0.9159090909090908
 LocalEnergy_B2_283	-8.6	-9.65	4.7	0.7863636363636364
 LocalEnergy_B2_284	-7.5	-9.55	4.7	0.9272727272727272
 LocalEnergy_B2_285	-7.0	-17.2	4.6	0.9090909090909091
 LocalEnergy_B2_286	-13.2	-18.7	3.2	0.9454545454545453
 LocalEnergy_B2_287	-19.2	-9.9	2.8	0.9386363636363636
 LocalEnergy_B2_288	-9.25	-16.85	4.4	0.9136363636363636
 LocalEnergy_B2_289	-7.5	-4.85	1.6	0.8590909090909091
 LocalEnergy_B2_28	-3.95	-14.35	3.6	0.9636363636363636
 LocalEnergy_B2_290	-4.65	-11.95	4.4	0.7681818181818183
 LocalEnergy_B2_291	-11.45	-9.55	1.7	0.8636363636363636
 LocalEnergy_B2_292	-5.5	-9.1	2.8	0.9636363636363636
 LocalEnergy_B2_293	-16.6	-19.1	4.0	0.9727272727272728
 LocalEnergy_B2_294	-23.45	-5.8	2.8	0.9704545454545455
 LocalEnergy_B2_295	-16.6	-16.6	0.373	0.9545454545454546
 LocalEnergy_B2_296	-4.3	-5.3	4.8	0.940909090909091
 LocalEnergy_B2_297	-7.45	-7.25	4.7	0.8568181818181818
 LocalEnergy_B2_298	-6.1	-13.05	3.6	0.9136363636363636
 LocalEnergy_B2_299	-17.0	-8.9	3.2	0.9249999999999999
 LocalEnergy_B2_29	-10.85	-9.1	4.4	0.9636363636363636
 LocalEnergy_B2_2	-2.3	-8.7	3.6	0.9068181818181817
 LocalEnergy_B2_300	-16.6	-7.45	4.4	0.9454545454545455
 LocalEnergy_B2_301	-10.1	-7.8	3.6	0.9454545454545455
 LocalEnergy_B2_302	-14.95	-10.9	1.4	0.9772727272727273
 LocalEnergy_B2_303	-8.25	-16.05	4.6	0.9227272727272727
 LocalEnergy_B2_304	-9.55	-5.1	2.8	0.8772727272727273
 LocalEnergy_B2_305	-12.65	-2.4	4.6	0.8999999999999999
 LocalEnergy_B2_306	-6.15	-8.75	4.0	0.8863636363636364
 LocalEnergy_B2_307	-12.85	-5.35	4.8	0.9363636363636364
 LocalEnergy_B2_308	-4.65	-15.95	4.6	0.9272727272727271
 LocalEnergy_B2_309	-19.15	-4.9	3.6	0.8954545454545454
 LocalEnergy_B2_30	-5.25	-4.85	1.7	0.9545454545454546
 LocalEnergy_B2_310	-4.05	-14.6	4.6	0.9136363636363637
 LocalEnergy_B2_311	-19.1	-16.65	3.6	0.9818181818181818
 LocalEnergy_B2_312	-9.45	-10.85	2.8	0.925
 LocalEnergy_B2_313	-7.65	-24.0	3.2	0.9181818181818182
 LocalEnergy_B2_314	-3.3	-10.2	2.8	0.9227272727272727
 LocalEnergy_B2_315	-8.15	-3.3	4.8	0.8227272727272728
 LocalEnergy_B2_316	-8.85	-13.05	1.4	0.9818181818181818
 LocalEnergy_B2_317	-5.6	-22.6	0.373	0.9022727272727273
 LocalEnergy_B2_318	-17.05	-14.8	4.4	0.9500000000000001
 LocalEnergy_B2_319	-4.75	-10.2	3.2	0.8681818181818182
 LocalEnergy_B2_31	-8.0	-13.15	4.4	0.9181818181818181
 LocalEnergy_B2_320	-5.3	-17.0	3.2	0.9590909090909091
 LocalEnergy_B2_321	-13.05	-4.5	3.2	0.8772727272727273
 LocalEnergy_B2_322	-12.6	-14.5	2.5	0.9954545454545454
 LocalEnergy_B2_323	-9.3	-9.55	4.7	0.9090909090909091
 LocalEnergy_B2_324	-11.3	-5.35	4.7	0.8636363636363636
 LocalEnergy_B2_325	-28.57	-1.57	4.8	0.890909090909091
 LocalEnergy_B2_326	-17.2	-7.45	3.2	0.8022727272727272
 LocalEnergy_B2_327	-7.25	-10.0	4.6	0.890909090909091
 LocalEnergy_B2_328	-8.65	-16.05	3.2	0.9318181818181818
 LocalEnergy_B2_329	-4.5	-6.8	4.7	0.8909090909090909
 LocalEnergy_B2_32	-14.85	-12.95	0.5	0.9272727272727272
 LocalEnergy_B2_330	-9.0	-11.55	4.7	0.9181818181818181
 LocalEnergy_B2_331	-24.35	-5.6	3.6	0.9068181818181817
 LocalEnergy_B2_332	-8.45	-14.9	4.4	0.9681818181818181
 LocalEnergy_B2_333	-14.4	-11.5	3.6	0.8931818181818182
 LocalEnergy_B2_334	-7.9	-10.15	3.6	0.9227272727272727
 LocalEnergy_B2_335	-24.45	-6.35	3.2	0.9022727272727272
 LocalEnergy_B2_336	-20.55	-8.65	2.8	0.9909090909090909
 LocalEnergy_B2_337	-13.75	-10.8	2.7	0.8954545454545454
 LocalEnergy_B2_338	-3.85	-11.2	4.8	0.9409090909090909
 LocalEnergy_B2_339	-18.8	-4.15	4.6	0.8681818181818182
 LocalEnergy_B2_33	-12.95	-8.05	2.9	0.9454545454545454
 LocalEnergy_B2_340	-8.65	-16.1	2.8	0.9818181818181817
 LocalEnergy_B2_341	-6.05	-3.85	4.4	0.9954545454545454
 LocalEnergy_B2_342	-8.8	-4.5	4.8	0.759090909090909
 LocalEnergy_B2_343	-12.4	-14.15	4.4	0.9590909090909091
 LocalEnergy_B2_344	-10.9	-6.15	4.7	0.865909090909091
 LocalEnergy_B2_345	-4.75	-11.1	3.2	0.8659090909090911
 LocalEnergy_B2_346	-8.4	-3.25	4.8	0.7999999999999999
 LocalEnergy_B2_347	-10.25	-6.25	3.2	0.9249999999999999
 LocalEnergy_B2_348	-8.5	-5.05	4.6	0.9363636363636363
 LocalEnergy_B2_349	-12.35	-15.35	3.2	0.9272727272727272
 LocalEnergy_B2_34	-7.35	-7.8	1.7	0.9363636363636363
 LocalEnergy_B2_350	-9.1	-13.8	2.8	0.9545454545454546
 LocalEnergy_B2_351	-16.35	-4.7	4.4	0.9454545454545454
 LocalEnergy_B2_352	-9.35	-9.15	3.6	0.9409090909090909
 LocalEnergy_B2_353	-7.85	-6.1	4.0	0.7340909090909091
 LocalEnergy_B2_354	-4.3	-7.9	2.8	0.9500000000000001
 LocalEnergy_B2_355	-27.1	-8.6	3.2	0.9477272727272728
 LocalEnergy_B2_356	-7.1	-9.55	3.2	0.9090909090909092
 LocalEnergy_B2_357	-10.1	-8.0	4.6	0.9590909090909091
 LocalEnergy_B2_358	-14.5	-4.8	4.8	0.9386363636363636
 LocalEnergy_B2_359	-6.1	-14.75	4.0	0.9409090909090909
 LocalEnergy_B2_35	-9.7	-8.35	4.8	0.8045454545454547
 LocalEnergy_B2_360	-5.85	-11.7	4.4	0.9454545454545454
 LocalEnergy_B2_361	-16.1	-8.9	4.7	0.8681818181818182
 LocalEnergy_B2_362	-8.5	-5.95	3.6	0.8954545454545454
 LocalEnergy_B2_363	-5.6	-3.8	3.6	0.8636363636363636
 LocalEnergy_B2_364	-13.6	-15.1	3.2	0.8704545454545455
 LocalEnergy_B2_365	-5.85	-26.9	3.2	0.9909090909090909
 LocalEnergy_B2_366	-7.35	-11.85	0.373	0.8363636363636363
 LocalEnergy_B2_367	-17.0	-3.5	3.2	0.7340909090909091
 LocalEnergy_B2_368	-6.05	-3.95	2.9	0.8636363636363635
 LocalEnergy_B2_369	-15.6	-18.35	3.6	0.8931818181818182
 LocalEnergy_B2_36	-5.85	-12.85	3.6	0.9636363636363636
 LocalEnergy_B2_370	-16.65	-1.57	4.6	0.8772727272727273
 LocalEnergy_B2_371	-11.87	-6.55	4.4	0.7068181818181818
 LocalEnergy_B2_372	-18.85	-12.5	4.6	0.9727272727272727
 LocalEnergy_B2_373	-5.5	-12.4	4.4	0.990909090909091
 LocalEnergy_B2_374	-11.2	-11.8	4.4	0.9818181818181818
 LocalEnergy_B2_375	-14.35	-12.6	2.9	0.9590909090909091
 LocalEnergy_B2_376	-4.6	-5.4	4.7	0.7545454545454544
 LocalEnergy_B2_377	-18.3	-20.2	3.2	0.9863636363636363
 LocalEnergy_B2_378	-20.45	-5.45	2.8	0.8909090909090909
 LocalEnergy_B2_379	-17.45	-13.05	3.6	0.8999999999999999
 LocalEnergy_B2_37	-4.45	-20.15	2.4	0.8318181818181818
 LocalEnergy_B2_380	-7.75	-7.5	3.2	0.8954545454545454
 LocalEnergy_B2_381	-5.95	-17.15	4.6	0.95
 LocalEnergy_B2_382	-17.15	-5.9	3.6	0.7727272727272728
 LocalEnergy_B2_383	-9.45	-9.05	1.4	0.9727272727272728
 LocalEnergy_B2_384	-25.45	-7.15	3.6	0.8499999999999999
 LocalEnergy_B2_385	-9.2	-4.7	4.4	0.8409090909090909
 LocalEnergy_B2_386	-3.85	-11.0	3.2	0.9272727272727272
 LocalEnergy_B2_387	-17.4	-8.8	4.4	0.9545454545454546
 LocalEnergy_B2_388	-15.7	-14.85	2.8	0.9181818181818181
 LocalEnergy_B2_389	-7.1	-24.3	3.6	0.9704545454545455
 LocalEnergy_B2_38	-6.35	-10.3	3.2	0.9363636363636364
 LocalEnergy_B2_390	-11.4	-24.25	2.8	0.9977272727272728
 LocalEnergy_B2_391	-7.0	-19.8	4.4	0.9113636363636364
 LocalEnergy_B2_392	-7.65	-6.9	4.8	0.8704545454545455
 LocalEnergy_B2_393	-9.2	-15.0	4.4	0.9363636363636364
 LocalEnergy_B2_394	-12.4	-12.3	4.0	0.9386363636363636
 LocalEnergy_B2_395	-5.25	-9.2	3.6	0.9272727272727272
 LocalEnergy_B2_396	-6.3	-13.5	4.0	0.8909090909090909
 LocalEnergy_B2_397	-12.75	-17.0	4.7	0.9954545454545454
 LocalEnergy_B2_398	-8.0	-6.15	2.8	0.8999999999999999
 LocalEnergy_B2_399	-11.65	-26.9	1.7	0.8954545454545455
 LocalEnergy_B2_39	-9.0	-9.45	3.2	0.9227272727272727
 LocalEnergy_B2_3	-9.75	-13.75	2.8	0.9227272727272728
 LocalEnergy_B2_400	-7.9	-8.3	3.2	0.8
 LocalEnergy_B2_401	-8.45	-4.4	4.7	0.9363636363636363
 LocalEnergy_B2_402	-7.6	-29.1	1.7	0.7568181818181818
 LocalEnergy_B2_403	-7.2	-20.65	4.6	0.9590909090909092
 LocalEnergy_B2_404	-5.7	-13.7	3.2	0.9068181818181817
 LocalEnergy_B2_406	-15.8	-11.4	4.8	0.9772727272727273
 LocalEnergy_B2_407	-5.4	-10.35	4.6	0.9568181818181818
 LocalEnergy_B2_408	-11.05	-2.17	4.6	0.7636363636363636
 LocalEnergy_B2_409	-12.6	-10.3	2.8	0.9636363636363636
 LocalEnergy_B2_40	-12.4	-15.15	3.6	0.8954545454545455
 LocalEnergy_B2_410	-12.45	-2.1	4.8	0.7545454545454545
 LocalEnergy_B2_411	-7.25	-13.4	4.8	1.0
 LocalEnergy_B2_412	-2.4	-7.6	4.0	0.9318181818181818
 LocalEnergy_B2_413	-5.45	-17.85	4.4	0.8977272727272727
 LocalEnergy_B2_414	-18.2	-13.05	3.2	0.9840909090909091
 LocalEnergy_B2_415	-15.5	-21.95	4.4	0.9477272727272726
 LocalEnergy_B2_416	-17.45	-5.6	2.8	0.9363636363636363
 LocalEnergy_B2_417	-9.0	-4.7	4.6	0.8454545454545455
 LocalEnergy_B2_418	-11.35	-5.45	4.8	0.8363636363636363
 LocalEnergy_B2_419	-15.15	-6.7	4.0	0.8545454545454546
 LocalEnergy_B2_41	-9.25	-24.75	3.2	1.0
 LocalEnergy_B2_420	-8.65	-8.25	4.8	0.7272727272727272
 LocalEnergy_B2_421	-5.4	-7.15	3.6	0.8227272727272728
 LocalEnergy_B2_422	-7.75	-6.95	4.8	0.9090909090909092
 LocalEnergy_B2_423	-5.95	-13.7	3.6	0.9681818181818183
 LocalEnergy_B2_424	-9.55	-16.15	4.6	1.0
 LocalEnergy_B2_425	-4.95	-15.4	3.2	0.9022727272727272
 LocalEnergy_B2_426	-25.3	-6.95	1.4	0.9909090909090909
 LocalEnergy_B2_427	-2.85	-15.95	2.5	0.9227272727272727
 LocalEnergy_B2_428	-8.75	-4.8	3.2	0.8772727272727272
 LocalEnergy_B2_429	-20.65	-16.55	2.8	0.7772727272727273
 LocalEnergy_B2_42	-25.7	-12.4	3.6	0.9159090909090909
 LocalEnergy_B2_431	-5.47	-23.7	3.6	0.9818181818181818
 LocalEnergy_B2_432	-6.0	-9.0	4.4	0.868181818181818
 LocalEnergy_B2_433	-15.0	-10.7	2.8	0.9727272727272727
 LocalEnergy_B2_434	-9.55	-9.9	4.0	0.9590909090909091
 LocalEnergy_B2_435	-10.2	-5.6	4.0	0.9090909090909091
 LocalEnergy_B2_436	-9.0	-24.0	2.7	0.7681818181818183
 LocalEnergy_B2_437	-9.45	-12.05	4.8	0.9863636363636364
 LocalEnergy_B2_438	-16.9	-9.1	4.6	0.9249999999999999
 LocalEnergy_B2_439	-7.9	-12.7	3.6	0.9272727272727272
 LocalEnergy_B2_43	-22.3	-5.45	4.0	0.9613636363636363
 LocalEnergy_B2_441	-5.7	-9.6	4.4	0.9295454545454545
 LocalEnergy_B2_442	-13.4	-10.55	1.7	0.9295454545454546
 LocalEnergy_B2_443	-15.15	-12.8	2.8	0.7295454545454545
 LocalEnergy_B2_444	-4.0	-10.3	4.4	0.8681818181818182
 LocalEnergy_B2_445	-7.45	-14.25	1.7	0.909090909090909
 LocalEnergy_B2_446	-6.7	-9.1	3.2	0.9772727272727272
 LocalEnergy_B2_447	-16.3	-3.95	4.4	0.8636363636363636
 LocalEnergy_B2_448	-16.5	-6.95	2.5	0.8818181818181818
 LocalEnergy_B2_449	-6.5	-17.45	4.4	0.9068181818181817
 LocalEnergy_B2_44	-6.9	-8.75	3.6	0.8363636363636363
 LocalEnergy_B2_450	-9.1	-3.95	2.5	0.9454545454545455
 LocalEnergy_B2_451	-12.05	-9.2	3.6	0.9090909090909092
 LocalEnergy_B2_452	-10.45	-5.6	4.7	0.8454545454545455
 LocalEnergy_B2_453	-11.25	-5.8	4.8	0.8863636363636364
 LocalEnergy_B2_454	-11.25	-7.6	3.6	0.6613636363636364
 LocalEnergy_B2_455	-5.7	-5.95	4.6	0.9318181818181819
 LocalEnergy_B2_456	-26.0	-6.3	4.0	0.6181818181818182
 LocalEnergy_B2_457	-9.1	-8.7	2.8	0.9454545454545454
 LocalEnergy_B2_458	-8.55	-11.45	2.8	0.9045454545454544
 LocalEnergy_B2_459	-2.2	-24.9	2.8	0.9545454545454546
 LocalEnergy_B2_45	-20.85	-11.25	3.2	0.9227272727272727
 LocalEnergy_B2_460	-7.15	-13.0	2.8	0.9636363636363636
 LocalEnergy_B2_461	-26.9	-14.3	-1.077	0.9659090909090909
 LocalEnergy_B2_462	-10.25	-11.6	4.0	0.9
 LocalEnergy_B2_463	-9.6	-21.15	2.8	0.8613636363636364
 LocalEnergy_B2_464	-14.5	-6.0	4.0	0.8772727272727273
 LocalEnergy_B2_465	-9.35	-20.35	4.0	0.9500000000000001
 LocalEnergy_B2_466	-24.1	-8.65	2.8	0.95
 LocalEnergy_B2_467	-19.1	-10.5	4.0	0.9818181818181817
 LocalEnergy_B2_468	-4.05	-21.77	4.8	0.9590909090909091
 LocalEnergy_B2_469	-10.2	-6.9	4.7	0.95
 LocalEnergy_B2_46	-2.9	-12.9	4.8	0.9136363636363636
 LocalEnergy_B2_470	-2.2	-7.4	2.8	0.9249999999999999
 LocalEnergy_B2_471	-9.25	-8.35	3.2	0.9272727272727274
 LocalEnergy_B2_472	-16.1	-11.2	1.4	0.95
 LocalEnergy_B2_473	-13.5	-14.8	-0.027	0.9590909090909091
 LocalEnergy_B2_474	-10.45	-12.5	3.2	0.9409090909090909
 LocalEnergy_B2_475	-12.1	-14.3	3.2	0.9045454545454545
 LocalEnergy_B2_476	-14.05	-2.4	3.6	0.9
 LocalEnergy_B2_477	-5.25	-20.7	0.073	0.8727272727272728
 LocalEnergy_B2_478	-6.4	-3.65	4.8	0.9181818181818182
 LocalEnergy_B2_479	-8.4	-3.3	2.8	0.8977272727272727
 LocalEnergy_B2_47	-16.8	-7.25	2.8	0.9386363636363637
 LocalEnergy_B2_480	-8.35	-3.3	2.8	0.9
 LocalEnergy_B2_481	-7.45	-8.55	3.6	0.9545454545454546
 LocalEnergy_B2_482	-8.75	-13.7	4.0	0.9454545454545454
 LocalEnergy_B2_483	-7.75	-9.7	4.0	0.9068181818181819
 LocalEnergy_B2_484	-18.2	-16.1	3.6	0.9318181818181818
 LocalEnergy_B2_485	-4.5	-21.35	4.4	1.0
 LocalEnergy_B2_486	-8.9	-9.1	4.8	0.9818181818181818
 LocalEnergy_B2_487	-1.57	-9.7	4.4	0.890909090909091
 LocalEnergy_B2_488	-14.3	-11.95	4.6	0.9681818181818183
 LocalEnergy_B2_489	-8.35	-3.85	4.7	0.9045454545454547
 LocalEnergy_B2_48	-5.25	-13.8	4.7	0.9045454545454545
 LocalEnergy_B2_490	-10.6	-19.75	4.4	0.9727272727272728
 LocalEnergy_B2_491	-11.25	-5.7	4.8	0.8454545454545455
 LocalEnergy_B2_492	-21.65	-4.3	4.0	0.8113636363636365
 LocalEnergy_B2_493	-13.05	-2.4	4.7	0.7977272727272727
 LocalEnergy_B2_494	-11.1	-13.35	4.6	0.9045454545454545
 LocalEnergy_B2_495	-7.8	-21.6	3.6	0.9863636363636363
 LocalEnergy_B2_496	-8.15	-24.9	0.073	0.9409090909090909
 LocalEnergy_B2_497	-6.7	-8.7	3.6	0.8704545454545454
 LocalEnergy_B2_498	-13.5	-4.2	4.8	0.7772727272727273
 LocalEnergy_B2_499	-14.15	-5.6	4.6	0.8727272727272727
 LocalEnergy_B2_49	-19.65	-6.45	4.8	0.9136363636363636
 LocalEnergy_B2_4	-8.35	-7.6	4.8	0.7227272727272727
 LocalEnergy_B2_500	-3.3	-18.45	4.4	0.9454545454545454
 LocalEnergy_B2_501	-15.7	-7.25	1.7	0.8454545454545455
 LocalEnergy_B2_502	-16.95	-17.0	3.6	0.9636363636363635
 LocalEnergy_B2_503	-23.05	-4.35	4.6	0.8454545454545455
 LocalEnergy_B2_504	-25.1	-7.8	3.6	0.8909090909090909
 LocalEnergy_B2_505	-14.3	-12.1	3.2	1.0
 LocalEnergy_B2_506	-22.65	-11.0	3.2	0.9818181818181819
 LocalEnergy_B2_507	-7.8	-11.35	4.7	0.9136363636363636
 LocalEnergy_B2_508	-9.55	-7.27	4.7	0.9318181818181818
 LocalEnergy_B2_509	-7.77	-10.7	4.6	0.95
 LocalEnergy_B2_50	-17.1	-7.25	3.6	0.9272727272727271
 LocalEnergy_B2_511	-7.45	-20.2	-0.927	0.9500000000000001
 LocalEnergy_B2_512	-13.3	-24.8	4.4	0.9818181818181818
 LocalEnergy_B2_513	-16.65	-4.95	0.373	0.9272727272727272
 LocalEnergy_B2_514	-2.0	-5.95	4.0	0.9818181818181819
 LocalEnergy_B2_515	-18.1	-5.9	4.7	0.9681818181818183
 LocalEnergy_B2_516	-21.85	-6.25	2.8	0.8636363636363636
 LocalEnergy_B2_517	-9.2	-6.25	3.6	0.9636363636363636
 LocalEnergy_B2_518	-5.65	-9.95	3.2	0.8363636363636364
 LocalEnergy_B2_519	-17.95	-11.05	4.0	0.784090909090909
 LocalEnergy_B2_51	-5.45	-11.05	2.8	0.9454545454545455
 LocalEnergy_B2_520	-4.7	-17.95	3.2	0.8954545454545454
 LocalEnergy_B2_521	-11.05	-28.35	2.8	0.9818181818181818
 LocalEnergy_B2_522	-17.25	-10.85	2.8	0.9727272727272728
 LocalEnergy_B2_523	-16.35	-12.4	4.4	0.8954545454545455
 LocalEnergy_B2_524	-19.1	-6.2	1.6	0.8931818181818182
 LocalEnergy_B2_525	-11.85	-4.35	4.0	0.9363636363636364
 LocalEnergy_B2_526	-15.6	-14.15	-0.927	0.9568181818181819
 LocalEnergy_B2_527	-19.55	-5.8	4.0	0.7931818181818181
 LocalEnergy_B2_528	-7.5	-7.45	3.6	0.9318181818181818
 LocalEnergy_B2_529	-13.45	-5.8	4.6	0.8
 LocalEnergy_B2_52	-3.3	-17.45	3.6	0.8772727272727273
 LocalEnergy_B2_530	-3.4	-4.4	2.8	0.865909090909091
 LocalEnergy_B2_531	-7.35	-12.4	0.073	0.9681818181818183
 LocalEnergy_B2_532	-12.35	-14.5	2.8	0.9045454545454545
 LocalEnergy_B2_533	-8.25	-3.65	3.6	0.9363636363636364
 LocalEnergy_B2_534	-4.4	-9.55	2.5	0.9318181818181819
 LocalEnergy_B2_535	-22.85	-4.95	3.6	0.8727272727272728
 LocalEnergy_B2_536	-4.3	-3.85	4.7	0.8863636363636365
 LocalEnergy_B2_537	-7.8	-3.8	4.7	0.85
 LocalEnergy_B2_538	-12.65	-6.6	4.0	0.9136363636363637
 LocalEnergy_B2_539	-5.95	-4.25	4.7	0.8772727272727273
 LocalEnergy_B2_53	-7.45	-24.35	3.6	0.8204545454545454
 LocalEnergy_B2_540	-2.4	-13.6	3.2	0.9363636363636363
 LocalEnergy_B2_541	-23.2	-15.35	4.4	0.9068181818181819
 LocalEnergy_B2_542	-3.95	-2.8	4.6	0.9045454545454545
 LocalEnergy_B2_543	-9.7	-2.4	2.8	0.9909090909090909
 LocalEnergy_B2_544	-2.1	-12.2	4.7	0.8727272727272728
 LocalEnergy_B2_546	-7.4	-15.8	4.4	0.9818181818181818
 LocalEnergy_B2_547	-16.8	-10.65	3.6	0.9954545454545455
 LocalEnergy_B2_548	-3.65	-15.7	3.6	0.8909090909090909
 LocalEnergy_B2_549	-4.0	-5.6	3.6	0.9136363636363636
 LocalEnergy_B2_54	-7.25	-4.4	4.6	0.7272727272727274
 LocalEnergy_B2_550	-13.2	-4.7	4.8	0.7227272727272727
 LocalEnergy_B2_551	-8.1	-5.35	2.8	0.8681818181818182
 LocalEnergy_B2_552	-4.9	-19.1	2.8	0.9772727272727273
 LocalEnergy_B2_553	-10.55	-14.3	1.7	0.9477272727272726
 LocalEnergy_B2_554	-10.9	-8.8	2.8	0.9727272727272728
 LocalEnergy_B2_555	-3.8	-14.3	3.6	0.9090909090909092
 LocalEnergy_B2_556	-10.75	-13.95	3.6	0.8818181818181818
 LocalEnergy_B2_557	-4.95	-5.8	4.4	0.7977272727272727
 LocalEnergy_B2_558	-11.65	-13.85	2.8	0.9318181818181818
 LocalEnergy_B2_559	-11.2	-10.05	2.8	0.9863636363636363
 LocalEnergy_B2_55	-10.2	-11.9	4.0	0.9
