ID	StemEnergy5p	StemEnergy3p	LoopEnergy	DMS_local
 LocalEnergy_I1.1_510	-12.1	-5.85	3.8	0.4722222222222222
 LocalEnergy_I1.1_511	-5.8	-14.05	4.5	0.9777777777777777
 LocalEnergy_I1.1_512	-20.65	-9.95	4.6	0.7159763313609467
 LocalEnergy_I1.1_513	-24.3	-15.8	2.3	0.43333333333333335
 LocalEnergy_I1.1_514	-6.25	-13.9	8.0	1.0
 LocalEnergy_I1.1_515	-2.2	-9.3	8.7	0.7575757575757576
 LocalEnergy_I1.1_516	-8.55	-12.65	6.5	0.8766233766233765
 LocalEnergy_I1.1_517	-7.9	-13.3	7.3	0.8909090909090909
 LocalEnergy_I1.1_518	-8.0	-9.4	3.7	1.0
 LocalEnergy_I1.1_519	-13.25	-16.6	4.6	0.9833333333333334
 LocalEnergy_I1.1_51	-18.8	-5.87	6.1	1.0
 LocalEnergy_I1.1_520	-1.77	-7.45	4.6	0.421875
 LocalEnergy_I1.1_521	-5.3	-9.1	4.2	0.9898989898989898
 LocalEnergy_I1.1_522	-14.2	-10.8	3.9	0.9659090909090908
 LocalEnergy_I1.1_523	-13.0	-8.7	5.4	0.8444444444444444
 LocalEnergy_I1.1_524	-15.4	-7.9	4.8	0.7277777777777779
 LocalEnergy_I1.1_525	-18.2	-8.8	1.6	0.9833333333333333
 LocalEnergy_I1.1_526	-5.8	-5.6	6.7	0.5800000000000001
 LocalEnergy_I1.1_527	-2.8	-14.3	6.5	0.8076923076923077
 LocalEnergy_I1.1_528	-1.77	-2.4	5.1	0.13636363636363635
 LocalEnergy_I1.1_529	-9.8	-9.4	3.0	0.9772727272727273
 LocalEnergy_I1.1_52	-6.5	-13.2	3.9	0.7987012987012988
 LocalEnergy_I1.1_530	-10.05	-2.4	5.8	0.8518518518518519
 LocalEnergy_I1.1_531	-6.05	-3.7	5.8	0.8375
 LocalEnergy_I1.1_532	-4.05	-19.0	3.7	0.8925619834710743
 LocalEnergy_I1.1_533	-11.55	-6.75	0.813	0.7333333333333333
 LocalEnergy_I1.1_534	-14.3	-15.5	3.9	0.9821428571428572
 LocalEnergy_I1.1_535	-6.95	-13.95	1.5	0.8857142857142857
 LocalEnergy_I1.1_536	-22.3	-5.95	8.2	0.5897435897435896
 LocalEnergy_I1.1_537	-6.6	-8.55	5.4	0.93125
 LocalEnergy_I1.1_538	-9.1	-21.85	7.0	0.8994082840236687
 LocalEnergy_I1.1_539	-9.9	-10.9	6.6	0.9272727272727272
 LocalEnergy_I1.1_53	-11.4	-5.3	4.2	0.56875
 LocalEnergy_I1.1_540	-15.25	-6.7	5.4	0.8579545454545454
 LocalEnergy_I1.1_541	-2.0	-9.55	8.0	0.6868686868686869
 LocalEnergy_I1.1_542	-20.0	-8.25	5.3	0.9821428571428572
 LocalEnergy_I1.1_543	-11.65	-11.27	4.6	0.945054945054945
 LocalEnergy_I1.1_544	-2.1	-8.35	7.2	0.8125
 LocalEnergy_I1.1_545	-6.05	-21.6	2.7	0.8525641025641024
 LocalEnergy_I1.1_546	-13.3	-5.05	5.1	0.9285714285714286
 LocalEnergy_I1.1_547	-4.87	-6.25	2.6	0.75
 LocalEnergy_I1.1_548	-16.1	-2.4	3.7	0.9666666666666667
 LocalEnergy_I1.1_54	-9.25	-11.95	6.3	0.8863636363636362
 LocalEnergy_I1.1_550	-9.1	-7.8	6.6	0.8518518518518519
 LocalEnergy_I1.1_551	-6.55	-12.5	4.8	0.5878787878787879
 LocalEnergy_I1.1_552	-7.4	-12.65	4.1	0.8520710059171597
 LocalEnergy_I1.1_553	-15.7	-15.35	6.3	0.9526627218934911
 LocalEnergy_I1.1_554	-10.0	-2.0	6.5	0.5944055944055944
 LocalEnergy_I1.1_555	-7.75	-6.9	4.2	0.9444444444444444
 LocalEnergy_I1.1_556	-8.25	-17.95	3.7	0.9384615384615385
 LocalEnergy_I1.1_557	-10.0	-8.3	3.7	0.6090909090909091
 LocalEnergy_I1.1_558	-15.5	-6.1	4.1	0.75
 LocalEnergy_I1.1_559	-8.8	-14.55	3.9	1.0
 LocalEnergy_I1.1_55	-16.45	-13.75	3.7	0.98
 LocalEnergy_I1.1_560	-12.85	-9.55	5.8	0.935064935064935
 LocalEnergy_I1.1_561	-10.2	-8.7	6.1	0.7230769230769231
 LocalEnergy_I1.1_562	-5.4	-7.0	6.1	0.9111111111111111
 LocalEnergy_I1.1_563	-20.45	-10.65	4.5	0.9479166666666667
 LocalEnergy_I1.1_564	-8.75	-10.05	4.6	0.9358974358974359
 LocalEnergy_I1.1_565	-7.25	-16.7	7.3	0.6590909090909091
 LocalEnergy_I1.1_566	-17.8	-9.5	3.3	1.0
 LocalEnergy_I1.1_567	-11.3	-6.35	5.1	0.5833333333333334
 LocalEnergy_I1.1_568	-16.3	-3.55	6.3	0.775
 LocalEnergy_I1.1_569	-9.25	-7.45	5.1	0.4965034965034965
 LocalEnergy_I1.1_56	-4.9	-5.8	7.2	0.6892857142857144
 LocalEnergy_I1.1_570	-9.95	-14.95	8.0	0.7071428571428572
 LocalEnergy_I1.1_571	-12.4	-9.65	6.3	0.9076923076923078
 LocalEnergy_I1.1_572	-9.55	-5.75	4.2	0.8999999999999999
 LocalEnergy_I1.1_573	-11.75	-7.3	3.5	0.9365079365079365
 LocalEnergy_I1.1_574	-10.9	-12.05	4.2	0.9696969696969697
 LocalEnergy_I1.1_575	-10.9	-14.15	4.4	1.0
 LocalEnergy_I1.1_576	-11.4	-7.9	3.0	1.0
 LocalEnergy_I1.1_577	-21.6	-6.9	3.0	0.9375
 LocalEnergy_I1.1_578	-6.0	-6.25	4.8	0.9055555555555554
 LocalEnergy_I1.1_579	-14.65	-10.5	3.3	0.9895833333333334
 LocalEnergy_I1.1_57	-11.2	-18.1	6.1	0.9696969696969696
 LocalEnergy_I1.1_580	-8.9	-7.85	3.2	0.988095238095238
 LocalEnergy_I1.1_581	-7.6	-4.2	4.0	0.9696969696969696
 LocalEnergy_I1.1_582	-13.1	-7.75	3.7	0.9785714285714286
 LocalEnergy_I1.1_583	-9.57	-20.8	4.6	0.898809523809524
 LocalEnergy_I1.1_584	-6.35	-15.4	3.4	0.9615384615384616
 LocalEnergy_I1.1_585	-6.85	-8.8	4.9	0.8717948717948718
 LocalEnergy_I1.1_586	-9.25	-29.0	3.0	0.8235294117647058
 LocalEnergy_I1.1_587	-12.0	-2.4	6.5	0.7062937062937062
 LocalEnergy_I1.1_588	-1.57	-15.6	7.5	0.8409090909090909
 LocalEnergy_I1.1_589	-6.3	-19.85	7.5	0.9166666666666666
 LocalEnergy_I1.1_58	-6.25	-9.6	4.9	0.7444444444444445
 LocalEnergy_I1.1_590	-7.6	-8.0	7.3	0.7824074074074074
 LocalEnergy_I1.1_591	-11.3	-7.7	5.6	0.6538461538461539
 LocalEnergy_I1.1_592	-29.05	-6.1	5.3	0.9375
 LocalEnergy_I1.1_593	-4.3	-7.45	6.8	0.65
 LocalEnergy_I1.1_594	-9.8	-13.7	5.1	0.8979591836734694
 LocalEnergy_I1.1_595	-5.27	-8.0	2.7	1.0
 LocalEnergy_I1.1_596	-22.7	-9.1	7.3	0.8766233766233766
 LocalEnergy_I1.1_597	-16.75	-8.35	4.9	0.9621212121212119
 LocalEnergy_I1.1_598	-10.45	-7.0	6.8	0.9642857142857143
 LocalEnergy_I1.1_599	-4.3	-16.45	5.6	0.7833333333333333
 LocalEnergy_I1.1_59	-5.5	-7.77	6.3	0.9848484848484849
 LocalEnergy_I1.1_5	-7.6	-6.6	4.6	0.9307692307692307
 LocalEnergy_I1.1_600	-8.25	-13.4	4.6	0.858974358974359
 LocalEnergy_I1.1_601	-3.95	-7.0	5.4	0.7654320987654322
 LocalEnergy_I1.1_602	-20.9	-6.7	4.9	0.6533333333333333
 LocalEnergy_I1.1_603	-8.75	-16.55	6.3	0.8409090909090908
 LocalEnergy_I1.1_604	-11.6	-12.55	5.4	0.859375
 LocalEnergy_I1.1_605	-9.55	-5.6	4.2	0.63125
 LocalEnergy_I1.1_606	-9.2	-6.85	5.8	0.923076923076923
 LocalEnergy_I1.1_608	-7.25	-7.7	5.1	0.9848484848484849
 LocalEnergy_I1.1_609	-5.3	-2.5	5.3	0.609375
 LocalEnergy_I1.1_60	-25.2	-12.15	3.4	1.0
 LocalEnergy_I1.1_610	-25.7	-7.4	3.0	0.9466666666666667
 LocalEnergy_I1.1_611	-9.35	-10.9	4.6	0.9940828402366865
 LocalEnergy_I1.1_612	-2.2	-12.1	4.4	0.8833333333333334
 LocalEnergy_I1.1_613	-9.4	-4.2	6.5	0.5729166666666667
 LocalEnergy_I1.1_614	-9.1	-9.55	5.1	0.8251748251748252
 LocalEnergy_I1.1_615	-6.9	-15.1	4.2	0.9292929292929293
 LocalEnergy_I1.1_616	-6.9	-13.25	5.8	1.0
 LocalEnergy_I1.1_617	-5.5	-9.9	6.6	0.9292929292929293
 LocalEnergy_I1.1_618	-8.05	-14.2	8.0	0.8133333333333335
 LocalEnergy_I1.1_619	-4.05	-12.3	3.0	0.9807692307692308
 LocalEnergy_I1.1_61	-11.2	-14.9	4.6	0.8928571428571428
 LocalEnergy_I1.1_620	-6.85	-16.5	4.2	1.0
 LocalEnergy_I1.1_621	-7.1	-5.05	6.8	0.509090909090909
 LocalEnergy_I1.1_622	-4.2	-8.5	5.8	0.9642857142857143
 LocalEnergy_I1.1_623	-2.4	-11.0	4.2	0.48611111111111116
 LocalEnergy_I1.1_624	-6.7	-22.55	5.2	0.9888888888888889
 LocalEnergy_I1.1_625	-8.15	-9.55	5.6	0.9008264462809917
 LocalEnergy_I1.1_626	-4.05	-7.95	2.6	0.9666666666666668
 LocalEnergy_I1.1_627	-9.65	-20.0	4.4	0.9464285714285714
 LocalEnergy_I1.1_628	-7.65	-4.2	4.9	0.8703703703703705
 LocalEnergy_I1.1_629	-12.95	-3.7	8.2	0.5833333333333333
 LocalEnergy_I1.1_62	-7.05	-11.1	2.5	0.9790209790209791
 LocalEnergy_I1.1_630	-10.45	-19.75	8.0	0.86
 LocalEnergy_I1.1_631	-12.8	-3.85	8.0	0.5104895104895104
 LocalEnergy_I1.1_632	-4.05	-9.35	3.5	0.7160493827160495
 LocalEnergy_I1.1_633	-5.25	-6.45	7.3	0.5416666666666666
 LocalEnergy_I1.1_634	-7.15	-16.5	3.3	1.0
 LocalEnergy_I1.1_635	-10.75	-6.9	5.8	0.9642857142857143
 LocalEnergy_I1.1_636	-7.6	-4.17	7.7	0.5443786982248521
 LocalEnergy_I1.1_637	-17.4	-4.7	3.7	0.8636363636363636
 LocalEnergy_I1.1_638	-14.55	-6.7	5.4	0.5726495726495726
 LocalEnergy_I1.1_639	-3.3	-13.2	6.5	0.8698224852071006
 LocalEnergy_I1.1_63	-9.1	-6.15	5.3	0.7333333333333333
 LocalEnergy_I1.1_640	-3.3	-2.4	8.2	0.48148148148148145
 LocalEnergy_I1.1_641	-14.05	-10.0	6.6	0.9555555555555556
 LocalEnergy_I1.1_642	-20.9	-4.4	4.9	0.5636363636363637
 LocalEnergy_I1.1_643	-9.35	-15.25	3.2	0.8910256410256411
 LocalEnergy_I1.1_644	-8.9	-10.85	2.3	1.0
 LocalEnergy_I1.1_645	-15.4	-3.85	3.4	0.9017857142857142
 LocalEnergy_I1.1_646	-7.15	-11.2	5.4	1.0
 LocalEnergy_I1.1_647	-3.9	-11.6	7.3	0.9133333333333333
 LocalEnergy_I1.1_648	-3.5	-17.35	4.6	0.9166666666666666
 LocalEnergy_I1.1_649	-7.05	-7.65	4.1	0.9155844155844155
 LocalEnergy_I1.1_64	-16.35	-7.9	2.7	1.0
 LocalEnergy_I1.1_650	-6.1	-2.85	5.8	0.46875
 LocalEnergy_I1.1_651	-2.4	-10.75	5.3	0.6666666666666667
 LocalEnergy_I1.1_652	-8.35	-5.4	1.513	0.9
 LocalEnergy_I1.1_653	-9.65	-9.05	4.6	0.96875
 LocalEnergy_I1.1_654	-6.25	-2.37	5.8	0.28125
 LocalEnergy_I1.1_655	-12.15	-11.2	4.9	0.9214285714285715
 LocalEnergy_I1.1_656	-8.65	-8.9	6.1	0.96
 LocalEnergy_I1.1_657	-7.15	-7.8	6.7	0.6333333333333333
 LocalEnergy_I1.1_658	-13.35	-2.4	3.7	1.0
 LocalEnergy_I1.1_659	-11.0	-22.5	7.3	0.9333333333333333
 LocalEnergy_I1.1_65	-2.4	-9.95	4.6	0.6993006993006994
 LocalEnergy_I1.1_660	-6.35	-17.6	3.7	0.8461538461538461
 LocalEnergy_I1.1_661	-10.65	-20.15	5.1	0.9428571428571428
 LocalEnergy_I1.1_662	-4.2	-21.7	3.4	0.725
 LocalEnergy_I1.1_663	-11.45	-18.8	4.5	0.8802083333333334
 LocalEnergy_I1.1_664	-7.4	-3.65	4.9	0.9909090909090909
 LocalEnergy_I1.1_665	-2.2	-22.45	4.6	0.8666666666666667
 LocalEnergy_I1.1_666	-8.65	-12.3	5.4	0.8787878787878787
 LocalEnergy_I1.1_667	-14.5	-5.3	5.1	0.803030303030303
 LocalEnergy_I1.1_668	-13.4	-6.25	3.7	1.0
 LocalEnergy_I1.1_669	-7.5	-19.9	5.6	0.6215277777777777
 LocalEnergy_I1.1_66	-10.4	-12.4	4.1	0.9107142857142857
 LocalEnergy_I1.1_671	-15.5	-11.4	4.1	0.9765625
 LocalEnergy_I1.1_672	-26.8	-6.9	3.2	0.8973214285714286
 LocalEnergy_I1.1_673	-13.3	-7.9	4.2	0.8021390374331551
 LocalEnergy_I1.1_674	-8.9	-10.5	7.3	0.9916666666666666
 LocalEnergy_I1.1_675	-2.4	-4.3	8.0	0.5714285714285714
 LocalEnergy_I1.1_676	-14.4	-9.65	6.3	0.9551282051282051
 LocalEnergy_I1.1_677	-4.6	-8.95	6.5	0.8165680473372782
 LocalEnergy_I1.1_678	-16.4	-9.1	6.6	1.0
 LocalEnergy_I1.1_679	-6.05	-7.3	6.1	0.5538461538461539
 LocalEnergy_I1.1_67	-5.6	-7.77	6.0	0.5407407407407406
 LocalEnergy_I1.1_680	-17.8	-4.5	3.7	0.7817460317460317
 LocalEnergy_I1.1_681	-5.5	-7.55	4.2	0.22499999999999998
 LocalEnergy_I1.1_682	-9.8	-5.7	5.1	0.8409090909090909
 LocalEnergy_I1.1_683	-5.05	-29.3	3.8	0.8125
 LocalEnergy_I1.1_684	-8.8	-16.9	6.6	0.7435897435897436
 LocalEnergy_I1.1_685	-3.95	-6.05	3.0	0.3025210084033614
 LocalEnergy_I1.1_686	-9.35	-9.25	3.9	0.9583333333333333
 LocalEnergy_I1.1_687	-5.25	-7.05	3.0	1.0
 LocalEnergy_I1.1_688	-5.6	-7.9	4.2	0.7083333333333333
 LocalEnergy_I1.1_689	-17.5	-3.55	3.2	0.987012987012987
 LocalEnergy_I1.1_68	-4.5	-11.8	6.8	0.8461538461538461
 LocalEnergy_I1.1_690	-14.3	-9.55	7.0	0.8402366863905326
 LocalEnergy_I1.1_691	-20.2	-11.65	6.1	0.9675324675324675
 LocalEnergy_I1.1_692	-19.2	-9.3	4.5	0.953125
 LocalEnergy_I1.1_693	-8.05	-11.5	7.5	0.7361111111111112
 LocalEnergy_I1.1_694	-28.3	-8.8	3.0	0.925
 LocalEnergy_I1.1_695	-7.25	-7.0	3.9	0.6590909090909091
 LocalEnergy_I1.1_696	-6.15	-11.2	5.9	0.962962962962963
 LocalEnergy_I1.1_697	-19.4	-8.35	3.9	1.0
 LocalEnergy_I1.1_698	-14.15	-15.3	2.0	1.0
 LocalEnergy_I1.1_699	-9.35	-10.8	3.5	0.74375
 LocalEnergy_I1.1_69	-10.75	-7.1	4.6	0.9545454545454545
 LocalEnergy_I1.1_6	-8.8	-5.95	3.9	0.9523809523809523
 LocalEnergy_I1.1_700	-7.8	-6.8	4.2	0.9444444444444444
 LocalEnergy_I1.1_701	-14.6	-4.95	3.8	0.9444444444444444
 LocalEnergy_I1.1_702	-15.5	-10.4	3.3	0.9666666666666667
 LocalEnergy_I1.1_703	-7.15	-5.85	4.5	0.9444444444444444
 LocalEnergy_I1.1_704	-18.65	-7.05	3.0	1.0
 LocalEnergy_I1.1_705	-11.15	-22.55	4.6	0.9732142857142857
 LocalEnergy_I1.1_706	-9.5	-20.7	3.0	0.942857142857143
 LocalEnergy_I1.1_707	-12.6	-7.55	3.2	0.8181818181818182
 LocalEnergy_I1.1_708	-2.17	-21.1	3.2	0.8484848484848484
 LocalEnergy_I1.1_709	-4.6	-4.3	7.2	0.4285714285714286
 LocalEnergy_I1.1_70	-10.15	-21.6	5.6	0.9400000000000001
 LocalEnergy_I1.1_710	-6.25	-11.95	5.8	0.8194444444444444
 LocalEnergy_I1.1_711	-10.15	-7.25	6.5	0.8520710059171598
 LocalEnergy_I1.1_712	-10.0	-7.25	8.0	1.0
 LocalEnergy_I1.1_713	-5.4	-15.5	3.3	0.986111111111111
 LocalEnergy_I1.1_714	-12.3	-8.95	5.6	0.9166666666666667
 LocalEnergy_I1.1_715	-10.95	-15.6	3.8	0.9871794871794872
 LocalEnergy_I1.1_716	-2.2	-10.85	5.6	0.9222222222222223
 LocalEnergy_I1.1_717	-4.6	-8.55	5.6	0.91
 LocalEnergy_I1.1_718	-11.6	-16.5	3.2	0.9090909090909091
 LocalEnergy_I1.1_719	-14.35	-8.5	4.4	0.9834710743801652
 LocalEnergy_I1.1_71	-10.65	-9.25	3.5	0.9316239316239316
 LocalEnergy_I1.1_720	-18.5	-2.0	2.3	0.925
 LocalEnergy_I1.1_721	-16.25	-8.35	4.6	0.9910714285714286
 LocalEnergy_I1.1_722	-16.15	-6.25	4.1	0.5164835164835165
 LocalEnergy_I1.1_723	-7.3	-5.1	6.5	0.49230769230769234
 LocalEnergy_I1.1_724	-6.15	-12.05	3.4	0.978021978021978
 LocalEnergy_I1.1_725	-19.5	-11.0	3.7	0.8321678321678322
 LocalEnergy_I1.1_726	-15.7	-8.35	2.7	0.7115384615384616
 LocalEnergy_I1.1_727	-7.6	-10.05	3.9	0.8525641025641025
 LocalEnergy_I1.1_728	-6.8	-4.95	4.8	0.58
 LocalEnergy_I1.1_729	-18.4	-8.65	3.7	0.951048951048951
 LocalEnergy_I1.1_72	-5.05	-8.9	6.3	0.7727272727272727
 LocalEnergy_I1.1_730	-5.7	-11.2	6.5	0.9711538461538463
 LocalEnergy_I1.1_731	-2.4	-13.3	7.0	0.9807692307692308
 LocalEnergy_I1.1_732	-12.1	-3.0	7.0	0.4307692307692308
 LocalEnergy_I1.1_733	-9.0	-13.6	3.0	1.0
 LocalEnergy_I1.1_734	-9.55	-12.4	3.2	0.9880952380952381
 LocalEnergy_I1.1_735	-11.0	-18.45	3.0	0.9428571428571427
 LocalEnergy_I1.1_736	-11.9	-20.1	8.7	0.8961038961038961
 LocalEnergy_I1.1_737	-7.65	-7.7	4.0	0.9871794871794872
 LocalEnergy_I1.1_738	-5.27	-19.8	3.2	1.0
 LocalEnergy_I1.1_739	-5.95	-5.0	6.5	0.6428571428571429
 LocalEnergy_I1.1_73	-3.65	-8.35	4.8	0.6309523809523809
 LocalEnergy_I1.1_740	-8.8	-8.4	3.7	0.9571428571428572
 LocalEnergy_I1.1_741	-14.65	-8.25	6.6	0.9571428571428571
 LocalEnergy_I1.1_742	-21.9	-8.45	3.0	1.0
 LocalEnergy_I1.1_743	-10.5	-4.4	5.8	0.5984848484848484
 LocalEnergy_I1.1_744	-9.0	-5.95	1.9	0.9047619047619048
 LocalEnergy_I1.1_745	-24.3	-5.2	6.6	0.47619047619047616
 LocalEnergy_I1.1_746	-8.4	-7.45	4.8	0.5851851851851853
 LocalEnergy_I1.1_747	-7.65	-10.45	6.1	0.8412698412698413
 LocalEnergy_I1.1_748	-5.07	-13.35	4.9	0.5458333333333334
 LocalEnergy_I1.1_749	-13.0	-8.7	5.8	1.0
 LocalEnergy_I1.1_74	-7.2	-2.0	3.7	0.85
 LocalEnergy_I1.1_750	-4.05	-9.3	3.4	0.7142857142857144
 LocalEnergy_I1.1_751	-23.6	-9.1	5.6	0.9761904761904762
 LocalEnergy_I1.1_752	-16.95	-2.0	6.6	0.6851851851851851
 LocalEnergy_I1.1_753	-18.25	-11.65	3.0	0.9861111111111112
 LocalEnergy_I1.1_754	-9.05	-11.9	3.9	0.9795918367346939
 LocalEnergy_I1.1_755	-14.05	-14.85	4.4	0.9897959183673469
 LocalEnergy_I1.1_756	-10.85	-6.15	5.2	0.9629629629629629
 LocalEnergy_I1.1_757	-6.7	-9.9	6.5	0.9289940828402367
 LocalEnergy_I1.1_758	-5.85	-15.8	5.1	0.6593406593406593
 LocalEnergy_I1.1_759	-9.35	-11.55	7.5	0.8712121212121212
 LocalEnergy_I1.1_760	-16.85	-17.45	8.0	0.9675324675324675
 LocalEnergy_I1.1_761	-15.4	-9.4	3.4	0.9285714285714285
 LocalEnergy_I1.1_762	-10.35	-5.5	4.2	0.7294117647058823
 LocalEnergy_I1.1_763	-3.1	-14.3	5.1	0.8311688311688311
 LocalEnergy_I1.1_764	-2.0	-6.5	4.6	0.30714285714285716
 LocalEnergy_I1.1_765	-16.3	-6.85	4.1	0.6547619047619048
 LocalEnergy_I1.1_766	-10.8	-12.3	3.9	0.9545454545454545
 LocalEnergy_I1.1_767	-3.55	-11.95	5.8	0.7785714285714286
 LocalEnergy_I1.1_768	-10.1	-10.75	4.9	0.875
 LocalEnergy_I1.1_769	-10.45	-12.8	3.0	0.9866666666666668
 LocalEnergy_I1.1_76	-10.9	-8.35	3.9	0.9714285714285715
 LocalEnergy_I1.1_770	-4.4	-8.45	7.7	0.5944055944055944
 LocalEnergy_I1.1_771	-11.55	-4.15	4.7	0.8148148148148149
 LocalEnergy_I1.1_772	-8.65	-22.5	5.4	0.9481481481481482
 LocalEnergy_I1.1_773	-3.0	-10.6	7.0	0.7307692307692307
 LocalEnergy_I1.1_774	-8.15	-7.55	5.6	1.0
 LocalEnergy_I1.1_775	-12.9	-13.6	5.8	0.8061224489795918
 LocalEnergy_I1.1_776	-7.2	-15.7	1.9	1.0
 LocalEnergy_I1.1_777	-5.55	-3.7	6.5	0.17857142857142855
 LocalEnergy_I1.1_778	-9.5	-22.85	0.6	0.9466666666666668
 LocalEnergy_I1.1_779	-4.5	-14.0	8.0	0.6454545454545454
 LocalEnergy_I1.1_77	-6.75	-11.95	4.2	0.8803418803418803
 LocalEnergy_I1.1_780	-4.7	-6.25	3.7	1.0
 LocalEnergy_I1.1_781	-8.15	-6.35	0.813	0.9166666666666667
 LocalEnergy_I1.1_782	-4.8	-7.45	5.8	0.7916666666666666
 LocalEnergy_I1.1_783	-6.35	-2.4	5.6	0.7878787878787878
 LocalEnergy_I1.1_784	-4.7	-11.2	4.8	0.6666666666666667
 LocalEnergy_I1.1_785	-9.7	-11.5	3.9	0.9642857142857143
 LocalEnergy_I1.1_786	-9.7	-18.7	3.0	0.8
 LocalEnergy_I1.1_787	-10.95	-3.7	4.9	0.75
 LocalEnergy_I1.1_788	-8.65	-11.2	3.9	0.7552447552447552
 LocalEnergy_I1.1_789	-4.2	-10.9	4.4	0.9669421487603306
 LocalEnergy_I1.1_78	-6.15	-11.5	4.6	1.0
 LocalEnergy_I1.1_790	-7.6	-5.6	4.9	0.5208333333333334
 LocalEnergy_I1.1_791	-4.15	-6.7	6.5	0.4861111111111111
 LocalEnergy_I1.1_792	-5.25	-7.3	7.0	0.7948717948717949
 LocalEnergy_I1.1_793	-23.1	-4.6	3.9	0.8035714285714286
 LocalEnergy_I1.1_794	-12.15	-12.9	1.513	0.9777777777777777
 LocalEnergy_I1.1_795	-12.3	-21.4	3.2	0.9285714285714285
 LocalEnergy_I1.1_796	-4.05	-3.3	3.6	0.38333333333333336
 LocalEnergy_I1.1_797	-7.25	-14.45	3.8	0.9666666666666668
 LocalEnergy_I1.1_798	-5.35	-7.8	3.7	0.9059829059829059
 LocalEnergy_I1.1_799	-12.6	-6.27	5.3	0.96875
 LocalEnergy_I1.1_79	-18.8	-9.6	6.6	0.9777777777777779
 LocalEnergy_I1.1_7	-6.7	-11.4	4.8	0.5428571428571429
 LocalEnergy_I1.1_800	-12.0	-8.0	5.8	0.834319526627219
 LocalEnergy_I1.1_801	-5.7	-7.9	5.4	1.0
 LocalEnergy_I1.1_802	-11.15	-7.65	2.7	1.0
 LocalEnergy_I1.1_803	-5.1	-12.65	3.8	0.8888888888888888
 LocalEnergy_I1.1_804	-23.5	-2.1	4.6	0.8645833333333334
 LocalEnergy_I1.1_805	-9.1	-9.65	1.6	0.98
 LocalEnergy_I1.1_806	-9.05	-7.35	3.0	0.9444444444444444
 LocalEnergy_I1.1_807	-6.9	-11.5	5.8	0.846153846153846
 LocalEnergy_I1.1_808	-4.35	-21.15	5.6	0.6212121212121212
 LocalEnergy_I1.1_809	-12.7	-13.05	5.1	0.7596153846153846
 LocalEnergy_I1.1_80	-9.1	-7.05	4.9	0.5738636363636364
 LocalEnergy_I1.1_810	-12.2	-2.17	5.1	0.7083333333333333
 LocalEnergy_I1.1_811	-18.2	-8.5	4.5	0.8461538461538461
 LocalEnergy_I1.1_812	-25.8	-3.85	3.2	0.9464285714285715
 LocalEnergy_I1.1_813	-3.95	-18.5	4.9	0.7500000000000001
 LocalEnergy_I1.1_814	-7.1	-7.05	3.4	0.9886363636363636
 LocalEnergy_I1.1_815	-19.0	-10.45	6.6	0.9914529914529915
 LocalEnergy_I1.1_816	-5.4	-12.05	3.7	0.6055555555555556
 LocalEnergy_I1.1_817	-7.1	-3.1	4.4	0.9636363636363636
 LocalEnergy_I1.1_818	-9.57	-4.8	6.6	0.9259259259259259
 LocalEnergy_I1.1_819	-2.4	-12.85	3.4	0.8
 LocalEnergy_I1.1_81	-8.57	-20.35	5.1	0.7869822485207101
 LocalEnergy_I1.1_820	-9.25	-10.3	1.0	1.0
 LocalEnergy_I1.1_821	-6.8	-14.57	3.0	1.0
 LocalEnergy_I1.1_822	-6.5	-2.37	5.1	0.8454545454545455
 LocalEnergy_I1.1_823	-8.1	-17.1	4.5	0.9901960784313726
 LocalEnergy_I1.1_824	-3.95	-9.25	4.4	0.7636363636363637
 LocalEnergy_I1.1_825	-7.6	-12.5	2.7	1.0
 LocalEnergy_I1.1_826	-8.0	-2.0	3.4	0.8571428571428572
 LocalEnergy_I1.1_827	-8.6	-6.3	3.7	0.48128342245989303
 LocalEnergy_I1.1_828	-8.6	-7.0	6.5	0.6339285714285714
 LocalEnergy_I1.1_829	-13.35	-19.85	4.9	0.8857142857142857
 LocalEnergy_I1.1_82	-5.6	-8.9	3.7	0.9615384615384616
 LocalEnergy_I1.1_830	-8.9	-6.05	7.5	0.8585858585858586
 LocalEnergy_I1.1_831	-6.9	-8.5	7.5	0.8560606060606061
 LocalEnergy_I1.1_832	-9.9	-3.9	3.9	0.6060606060606061
 LocalEnergy_I1.1_833	-13.3	-8.2	5.4	1.0
 LocalEnergy_I1.1_834	-6.2	-14.8	3.9	0.9619047619047619
 LocalEnergy_I1.1_835	-15.35	-9.25	5.1	0.9910714285714286
 LocalEnergy_I1.1_836	-9.0	-14.55	4.7	0.8484848484848485
 LocalEnergy_I1.1_837	-7.8	-13.6	5.3	0.8857142857142857
 LocalEnergy_I1.1_838	-7.5	-13.5	3.7	0.7944444444444444
 LocalEnergy_I1.1_839	-5.8	-14.1	6.5	0.8653846153846154
 LocalEnergy_I1.1_83	-5.95	-16.95	1.9	0.8194444444444444
 LocalEnergy_I1.1_840	-5.95	-15.15	6.8	0.7196969696969697
 LocalEnergy_I1.1_841	-7.55	-15.2	4.1	0.9066666666666666
 LocalEnergy_I1.1_842	-5.4	-11.9	4.6	0.8095238095238095
 LocalEnergy_I1.1_843	-14.85	-7.8	7.5	0.9008264462809916
 LocalEnergy_I1.1_844	-5.8	-2.4	5.6	0.8500000000000001
